日期	收盘
2001年8月20日	1,934.49
2001年8月17日	1,924.00
2001年8月16日	1,919.64
2001年8月15日	1,947.36
2001年8月14日	1,939.54
2001年8月13日	1,955.10
2001年8月10日	1,955.04
2001年8月9日	1,924.59
2001年8月8日	1,895.17
2001年8月7日	1,903.93
2001年8月6日	1,882.13
2001年8月3日	1,958.69
2001年8月2日	1,957.02
2001年8月1日	1,986.93
2001年7月31日	1,920.32
2001年7月30日	1,956.82
2001年7月27日	2,065.73
2001年7月26日	2,094.01
2001年7月25日	2,112.26
2001年7月24日	2,136.45
2001年7月23日	2,169.01
2001年7月20日	2,179.62
2001年7月19日	2,150.26
2001年7月18日	2,146.54
2001年7月17日	2,140.98
2001年7月16日	2,146.24
2001年7月13日	2,161.34
2001年7月12日	2,165.49
2001年7月11日	2,168.74
2001年7月10日	2,189.78
2001年7月9日	2,169.66
2001年7月6日	2,170.52
2001年7月5日	2,181.66
2001年7月4日	2,202.06
2001年7月3日	2,211.83
2001年7月2日	2,205.99
2001年6月29日	2,218.03
2001年6月28日	2,219.25
2001年6月27日	2,229.83
2001年6月26日	2,233.59
2001年6月25日	2,230.20
2001年6月22日	2,206.07
2001年6月21日	2,189.14
2001年6月20日	2,163.12
2001年6月19日	2,170.45
2001年6月18日	2,167.65
2001年6月15日	2,210.97
2001年6月14日	2,202.40
2001年6月13日	2,242.42
2001年6月12日	2,222.96
2001年6月11日	2,214.62
2001年6月8日	2,223.07
2001年6月7日	2,229.81
2001年6月6日	2,238.50
2001年6月5日	2,234.99
2001年6月4日	2,226.78
2001年6月1日	2,219.59
2001年5月31日	2,214.26
2001年5月30日	2,211.20
2001年5月29日	2,180.28
2001年5月28日	2,179.70
2001年5月25日	2,193.58
2001年5月24日	2,198.30
2001年5月23日	2,197.59
2001年5月22日	2,210.34
2001年5月21日	2,213.59
2001年5月18日	2,203.37
2001年5月17日	2,194.65
2001年5月16日	2,199.51
2001年5月15日	2,191.06
2001年5月14日	2,178.47
2001年5月11日	2,155.41
2001年5月10日	2,147.28
2001年5月9日	2,132.89
2001年5月8日	2,137.99
2001年4月30日	2,119.18
2001年4月27日	2,115.11
2001年4月26日	2,105.06
2001年4月25日	2,119.18
2001年4月24日	2,166.17
2001年4月23日	2,150.43
2001年4月20日	2,152.34
2001年4月19日	2,172.87
2001年4月18日	2,172.56
2001年4月17日	2,176.68
2001年4月16日	2,168.06
2001年4月13日	2,145.40
2001年4月12日	2,134.80
2001年4月11日	2,131.40
2001年4月10日	2,128.48
2001年4月9日	2,117.37
2001年4月6日	2,108.61
2001年4月5日	2,112.60
2001年4月4日	2,090.72
2001年4月3日	2,123.05
2001年4月2日	2,125.08
2001年3月30日	2,112.78
2001年3月29日	2,101.66
2001年3月28日	2,106.87
2001年3月27日	2,107.26
2001年3月26日	2,089.88
2001年3月23日	2,053.54
2001年3月22日	2,087.53
2001年3月21日	2,066.39
2001年3月20日	2,045.79
2001年3月19日	2,036.62
2001年3月16日	2,020.24
2001年3月15日	2,022.60
2001年3月14日	2,018.62
2001年3月13日	1,998.70
2001年3月12日	2,012.55
2001年3月9日	2,011.66
2001年3月8日	2,000.90
2001年3月7日	1,991.18
2001年3月6日	1,990.06
2001年3月5日	1,984.20
2001年3月2日	1,985.11
2001年3月1日	1,965.12
2001年2月28日	1,959.18
2001年2月27日	1,962.04
2001年2月26日	1,954.69
2001年2月23日	1,936.35
2001年2月22日	1,907.26
2001年2月21日	1,909.33
2001年2月20日	1,953.22
2001年2月19日	1,967.55
2001年2月16日	1,941.96
2001年2月15日	1,946.48
2001年2月14日	1,963.20
2001年2月13日	1,963.53
2001年2月12日	1,961.22
2001年2月9日	1,956.97
2001年2月8日	1,930.14
2001年2月7日	1,979.94
2001年2月6日	1,995.32
2001年2月5日	2,008.03
2001年1月19日	2,065.61
2001年1月18日	2,043.11
2001年1月17日	2,034.58
2001年1月16日	2,045.89
2001年1月15日	2,032.44
2001年1月12日	2,104.75
2001年1月11日	2,119.14
2001年1月10日	2,125.61
2001年1月9日	2,101.14
2001年1月8日	2,102.06
2001年1月5日	2,125.30
2001年1月4日	2,117.41
2001年1月3日	2,123.90
2001年1月2日	2,103.47
2000年12月29日	2,073.48
2000年12月28日	2,053.70
2000年12月27日	2,058.24
2000年12月26日	2,076.27
2000年12月25日	2,068.17
2000年12月22日	2,069.77
2000年12月21日	2,076.89
2000年12月20日	2,071.27
2000年12月19日	2,049.03
2000年12月18日	2,044.55
2000年12月15日	2,039.36
2000年12月14日	2,051.08
2000年12月13日	2,056.12
2000年12月12日	2,059.05
2000年12月11日	2,046.08
2000年12月8日	2,073.16
2000年12月7日	2,075.04
2000年12月6日	2,075.63
2000年12月5日	2,091.67
2000年12月4日	2,092.14
2000年12月1日	2,081.84
2000年11月30日	2,070.61
2000年11月29日	2,067.49
2000年11月28日	2,079.40
2000年11月27日	2,049.67
2000年11月24日	2,053.37
2000年11月23日	2,119.44
2000年11月22日	2,113.30
2000年11月21日	2,097.98
2000年11月20日	2,101.39
2000年11月17日	2,093.24
2000年11月16日	2,095.98
2000年11月15日	2,081.91
2000年11月14日	2,085.12
2000年11月13日	2,070.79
2000年11月10日	2,047.46
2000年11月9日	2,032.48
2000年11月8日	2,012.91
2000年11月7日	1,997.08
2000年11月6日	1,991.17
2000年11月3日	1,981.63
2000年11月2日	1,984.26
2000年11月1日	1,977.36
2000年10月31日	1,961.29
2000年10月30日	1,973.58
2000年10月27日	1,967.40
2000年10月26日	1,967.67
2000年10月25日	1,977.25
2000年10月24日	1,956.34
2000年10月23日	1,958.94
2000年10月20日	1,947.45
2000年10月19日	1,913.42
2000年10月18日	1,922.85
2000年10月17日	1,909.49
2000年10月16日	1,902.81
2000年10月13日	1,918.16
2000年10月12日	1,926.32
2000年10月11日	1,933.73
2000年10月10日	1,942.15
2000年10月9日	1,915.35
2000年9月29日	1,910.16
2000年9月28日	1,889.29
2000年9月27日	1,914.09
2000年9月26日	1,887.83
2000年9月25日	1,875.91
2000年9月22日	1,891.98
2000年9月21日	1,907.31
2000年9月20日	1,922.29
2000年9月19日	1,903.15
2000年9月18日	1,946.75
2000年9月15日	1,978.43
2000年9月14日	1,979.51
2000年9月13日	1,988.94
2000年9月12日	1,979.10
2000年9月11日	1,972.04
2000年9月8日	1,959.31
2000年9月7日	1,950.66
2000年9月6日	1,925.91
2000年9月5日	1,963.79
2000年9月4日	2,010.60
2000年9月1日	1,999.86
2000年8月31日	2,021.20
2000年8月30日	2,076.14
2000年8月29日	2,105.48
2000年8月28日	2,100.59
2000年8月25日	2,086.70
2000年8月24日	2,071.16
2000年8月23日	2,057.92
2000年8月22日	2,074.70
2000年8月21日	2,108.69
2000年8月18日	2,090.18
2000年8月17日	2,091.59
2000年8月16日	2,083.47
2000年8月15日	2,076.82
2000年8月14日	2,076.30
2000年8月11日	2,062.67
2000年8月10日	2,065.94
2000年8月9日	2,061.18
2000年8月8日	2,049.92
2000年8月7日	2,039.42
2000年8月4日	2,026.36
2000年8月3日	2,036.30
2000年8月2日	2,030.68
2000年8月1日	2,028.15
2000年7月31日	2,023.54
2000年7月28日	2,012.79
2000年7月27日	2,012.35
2000年7月26日	2,012.32
2000年7月25日	1,996.58
2000年7月24日	1,989.24
2000年7月21日	1,996.34
2000年7月20日	1,991.56
2000年7月19日	1,998.43
2000年7月18日	1,993.99
2000年7月17日	1,982.48
2000年7月14日	1,987.19
2000年7月13日	1,979.20
2000年7月12日	1,973.37
2000年7月11日	1,960.54
2000年7月10日	1,948.02
2000年7月7日	1,932.79
2000年7月6日	1,902.55
2000年7月5日	1,909.19
2000年7月4日	1,907.93
2000年7月3日	1,895.64
2000年6月30日	1,928.11
2000年6月29日	1,937.26
2000年6月28日	1,947.48
2000年6月27日	1,942.90
2000年6月26日	1,948.64
2000年6月23日	1,939.63
2000年6月22日	1,913.90
2000年6月21日	1,913.13
2000年6月20日	1,895.35
2000年6月19日	1,915.20
2000年6月16日	1,926.94
2000年6月15日	1,942.29
2000年6月14日	1,932.29
2000年6月13日	1,938.67
2000年6月12日	1,912.56
2000年6月9日	1,900.79
2000年6月8日	1,925.21
2000年6月7日	1,935.03
2000年6月6日	1,925.54
2000年6月5日	1,899.09
2000年6月2日	1,916.25
2000年6月1日	1,903.49
2000年5月31日	1,894.55
2000年5月30日	1,877.47
2000年5月29日	1,898.75
2000年5月26日	1,879.62
2000年5月25日	1,880.70
2000年5月24日	1,855.49
2000年5月23日	1,832.08
2000年5月22日	1,824.74
2000年5月19日	1,777.83
2000年5月18日	1,758.54
2000年5月17日	1,725.40
2000年5月16日	1,724.54
2000年5月15日	1,704.59
2000年5月12日	1,720.61
2000年5月11日	1,724.05
2000年5月10日	1,752.69
2000年5月9日	1,806.64
2000年5月8日	1,836.64
2000年4月28日	1,836.32
2000年4月27日	1,806.83
2000年4月26日	1,832.78
2000年4月25日	1,833.47
2000年4月24日	1,837.40
2000年4月21日	1,841.06
2000年4月20日	1,847.03
2000年4月19日	1,828.71
2000年4月18日	1,813.49
2000年4月17日	1,795.06
2000年4月14日	1,833.66
2000年4月13日	1,831.55
2000年4月12日	1,807.33
2000年4月11日	1,821.17
2000年4月10日	1,826.06
2000年4月7日	1,819.90
2000年4月6日	1,809.14
2000年4月5日	1,771.20
2000年4月4日	1,760.69
2000年4月3日	1,801.00
2000年3月31日	1,800.22
2000年3月30日	1,810.98
2000年3月29日	1,788.81
2000年3月28日	1,791.44
2000年3月27日	1,775.91
2000年3月24日	1,730.50
2000年3月23日	1,747.24
2000年3月22日	1,720.45
2000年3月21日	1,710.32
2000年3月20日	1,699.25
2000年3月17日	1,658.60
2000年3月16日	1,607.53
2000年3月15日	1,681.47
2000年3月14日	1,681.56
2000年3月13日	1,728.88
2000年3月10日	1,705.05
2000年3月9日	1,732.35
2000年3月8日	1,726.03
2000年3月7日	1,694.80
2000年3月6日	1,681.09
2000年3月3日	1,738.02
2000年3月2日	1,713.01
2000年3月1日	1,697.74
2000年2月29日	1,714.58
2000年2月28日	1,704.86
2000年2月25日	1,631.58
2000年2月24日	1,634.31
2000年2月23日	1,594.93
2000年2月22日	1,632.29
2000年2月21日	1,677.14
2000年2月18日	1,668.09
2000年2月17日	1,640.65
2000年2月16日	1,693.11
2000年2月15日	1,670.67
2000年2月14日	1,673.94
2000年1月28日	1,535.00
2000年1月27日	1,506.77
2000年1月26日	1,481.12
2000年1月25日	1,476.51
2000年1月24日	1,477.34
2000年1月21日	1,465.09
2000年1月20日	1,466.86
2000年1月19日	1,440.72
2000年1月18日	1,426.62
2000年1月17日	1,433.33
2000年1月14日	1,408.85
2000年1月13日	1,424.44
2000年1月12日	1,438.02
2000年1月11日	1,479.78
2000年1月10日	1,545.11
2000年1月7日	1,516.60
2000年1月6日	1,463.94
2000年1月5日	1,409.68
2000年1月4日	1,406.37
1999年12月30日	1,366.58
1999年12月29日	1,356.93
1999年12月28日	1,348.82
1999年12月27日	1,345.35
1999年12月24日	1,355.37
1999年12月23日	1,369.46
1999年12月22日	1,387.51
1999年12月21日	1,395.50
1999年12月17日	1,419.55
1999年12月16日	1,434.87
1999年12月15日	1,451.06
1999年12月14日	1,422.26
1999年12月13日	1,417.11
1999年12月10日	1,428.94
1999年12月9日	1,416.73
1999年12月8日	1,424.85
1999年12月7日	1,428.26
1999年12月6日	1,426.99
1999年12月3日	1,437.23
1999年12月2日	1,435.84
1999年12月1日	1,447.12
1999年11月30日	1,434.97
1999年11月29日	1,435.47
1999年11月26日	1,444.51
1999年11月25日	1,444.24
1999年11月24日	1,454.58
1999年11月23日	1,466.43
1999年11月22日	1,464.59
1999年11月19日	1,468.47
1999年11月18日	1,482.45
1999年11月17日	1,462.79
1999年11月16日	1,431.32
1999年11月15日	1,451.54
1999年11月12日	1,450.33
1999年11月11日	1,443.90
1999年11月10日	1,450.15
1999年11月9日	1,464.03
1999年11月8日	1,471.38
1999年11月5日	1,465.23
1999年11月4日	1,464.83
1999年11月3日	1,475.68
1999年11月2日	1,487.47
1999年11月1日	1,493.10
1999年10月29日	1,504.56
1999年10月28日	1,514.53
1999年10月27日	1,536.82
1999年10月26日	1,482.67
1999年10月25日	1,468.27
1999年10月22日	1,497.46
1999年10月21日	1,458.53
1999年10月20日	1,485.83
1999年10月19日	1,470.90
1999年10月18日	1,501.66
1999年10月15日	1,543.80
1999年10月14日	1,508.73
1999年10月13日	1,507.42
1999年10月12日	1,537.80
1999年10月11日	1,522.48
1999年10月8日	1,534.52
1999年9月30日	1,570.70
1999年9月29日	1,584.95
1999年9月28日	1,591.43
1999年9月27日	1,602.16
1999年9月24日	1,619.33
1999年9月23日	1,604.20
1999年9月22日	1,617.06
1999年9月21日	1,625.59
1999年9月20日	1,633.84
1999年9月17日	1,648.56
1999年9月16日	1,645.51
1999年9月15日	1,662.80
1999年9月14日	1,672.89
1999年9月13日	1,670.14
1999年9月10日	1,659.93
1999年9月9日	1,675.12
1999年9月8日	1,571.60
1999年9月7日	1,562.79
1999年9月6日	1,560.68
1999年9月3日	1,587.89
1999年9月2日	1,611.96
1999年9月1日	1,599.55
1999年8月31日	1,627.12
1999年8月30日	1,619.04
1999年8月27日	1,633.90
1999年8月26日	1,638.23
1999年8月25日	1,625.77
1999年8月24日	1,648.47
1999年8月23日	1,645.00
1999年8月20日	1,628.93
1999年8月19日	1,637.74
1999年8月18日	1,581.93
1999年8月17日	1,576.40
1999年8月16日	1,560.07
1999年8月13日	1,571.90
1999年8月12日	1,575.64
1999年8月11日	1,583.40
1999年8月10日	1,602.15
1999年8月9日	1,628.84
1999年8月6日	1,646.59
1999年8月5日	1,653.54
1999年8月4日	1,649.13
1999年8月3日	1,626.84
1999年8月2日	1,616.28
1999年7月30日	1,601.46
1999年7月29日	1,595.86
1999年7月28日	1,597.20
1999年7月27日	1,590.71
1999年7月26日	1,602.03
1999年7月23日	1,585.98
1999年7月22日	1,550.73
1999年7月21日	1,609.81
1999年7月20日	1,574.60
1999年7月19日	1,479.08
1999年7月16日	1,519.74
1999年7月15日	1,549.34
1999年7月14日	1,559.52
1999年7月13日	1,524.82
1999年7月12日	1,559.73
1999年7月9日	1,584.75
1999年7月8日	1,577.99
1999年7月7日	1,568.65
1999年7月6日	1,517.25
1999年7月5日	1,581.82
1999年7月2日	1,613.53
1999年7月1日	1,560.79
1999年6月30日	1,689.43
1999年6月29日	1,739.20
1999年6月28日	1,693.16
1999年6月25日	1,593.86
1999年6月24日	1,654.11
1999年6月23日	1,606.50
1999年6月22日	1,564.44
1999年6月21日	1,546.41
1999年6月18日	1,498.91
1999年6月17日	1,501.01
1999年6月16日	1,460.17
1999年6月15日	1,387.59
1999年6月14日	1,427.71
1999年6月11日	1,370.39
1999年6月10日	1,364.35
1999年6月9日	1,348.61
1999年6月8日	1,333.64
1999年6月7日	1,326.52
1999年6月4日	1,285.58
1999年6月3日	1,268.32
1999年6月2日	1,287.93
1999年6月1日	1,311.59
1999年5月31日	1,279.33
1999年5月28日	1,277.15
1999年5月27日	1,283.02
1999年5月26日	1,236.05
1999年5月25日	1,202.88
1999年5月24日	1,213.65
1999年5月21日	1,168.72
1999年5月20日	1,147.71
1999年5月19日	1,109.09
1999年5月18日	1,059.87
1999年5月17日	1,065.56
1999年5月14日	1,063.28
1999年5月13日	1,088.86
1999年5月12日	1,100.00
1999年5月11日	1,095.40
1999年5月10日	1,071.93
1999年5月7日	1,120.74
1999年5月6日	1,128.22
1999年5月5日	1,116.93
1999年5月4日	1,111.76
1999年4月30日	1,120.93
1999年4月29日	1,116.40
1999年4月28日	1,091.09
1999年4月27日	1,091.69
1999年4月26日	1,112.79
1999年4月23日	1,140.00
1999年4月22日	1,137.16
1999年4月21日	1,144.07
1999年4月20日	1,171.60
1999年4月19日	1,159.47
1999年4月16日	1,166.24
1999年4月15日	1,170.62
1999年4月14日	1,181.52
1999年4月13日	1,178.19
1999年4月12日	1,195.34
1999年4月9日	1,205.14
1999年4月8日	1,202.47
1999年4月7日	1,201.63
1999年4月6日	1,199.60
1999年4月5日	1,194.47
1999年4月2日	1,184.40
1999年4月1日	1,168.50
1999年3月31日	1,158.05
1999年3月30日	1,157.51
1999年3月29日	1,169.49
1999年3月26日	1,161.12
1999年3月25日	1,156.85
1999年3月24日	1,169.03
1999年3月23日	1,170.95
1999年3月22日	1,172.74
1999年3月19日	1,172.92
1999年3月18日	1,151.99
1999年3月17日	1,159.10
1999年3月16日	1,166.93
1999年3月15日	1,164.64
1999年3月12日	1,158.70
1999年3月11日	1,149.92
1999年3月10日	1,132.74
1999年3月9日	1,136.94
1999年3月8日	1,142.11
1999年3月5日	1,132.36
1999年3月4日	1,128.95
1999年3月3日	1,128.74
1999年3月2日	1,100.92
1999年3月1日	1,097.97
1999年2月9日	1,090.09
1999年2月8日	1,065.82
1999年2月5日	1,081.44
1999年2月4日	1,103.50
1999年2月3日	1,116.87
1999年2月2日	1,126.40
1999年2月1日	1,120.53
1999年1月29日	1,134.67
1999年1月28日	1,140.97
1999年1月27日	1,146.49
1999年1月26日	1,138.21
1999年1月25日	1,148.12
1999年1月22日	1,162.35
1999年1月21日	1,158.50
1999年1月20日	1,151.37
1999年1月19日	1,158.55
1999年1月18日	1,153.12
1999年1月15日	1,137.31
1999年1月14日	1,148.65
1999年1月13日	1,148.15
1999年1月12日	1,158.87
1999年1月11日	1,172.81
1999年1月8日	1,168.81
1999年1月7日	1,137.73
1999年1月6日	1,132.59
1999年1月5日	1,119.96
1999年1月4日	1,125.82
1998年12月31日	1,146.70
1998年12月30日	1,148.26
1998年12月29日	1,142.73
1998年12月28日	1,159.94
1998年12月25日	1,173.91
1998年12月24日	1,168.98
1998年12月23日	1,172.51
1998年12月22日	1,185.97
1998年12月21日	1,154.43
1998年12月18日	1,155.92
1998年12月17日	1,160.09
1998年12月16日	1,183.06
1998年12月15日	1,194.84
1998年12月14日	1,196.30
1998年12月11日	1,214.21
1998年12月10日	1,204.63
1998年12月9日	1,224.09
1998年12月8日	1,223.26
1998年12月7日	1,209.54
1998年12月4日	1,219.20
1998年12月3日	1,232.51
1998年12月2日	1,236.97
1998年12月1日	1,234.36
1998年11月30日	1,247.42
1998年11月27日	1,245.08
1998年11月26日	1,252.82
1998年11月25日	1,263.85
1998年11月24日	1,278.92
1998年11月23日	1,273.79
1998年11月20日	1,275.37
1998年11月19日	1,275.61
1998年11月18日	1,285.50
1998年11月17日	1,290.60
1998年11月16日	1,293.74
1998年11月13日	1,282.51
1998年11月12日	1,282.99
1998年11月11日	1,286.20
1998年11月10日	1,286.56
1998年11月9日	1,283.12
1998年11月6日	1,259.77
1998年11月5日	1,253.28
1998年11月4日	1,235.80
1998年11月3日	1,236.87
1998年11月2日	1,223.48
1998年10月30日	1,217.32
1998年10月29日	1,216.76
1998年10月28日	1,225.93
1998年10月27日	1,216.79
1998年10月26日	1,208.27
1998年10月23日	1,217.43
1998年10月22日	1,216.09
1998年10月21日	1,207.83
1998年10月20日	1,243.64
1998年10月19日	1,246.24
1998年10月16日	1,250.97
1998年10月15日	1,254.81
1998年10月14日	1,240.60
1998年10月13日	1,244.07
1998年10月12日	1,247.15
1998年10月9日	1,236.93
1998年10月8日	1,228.71
1998年10月7日	1,213.79
1998年10月6日	1,217.46
1998年10月5日	1,234.78
1998年9月30日	1,242.90
1998年9月29日	1,231.75
1998年9月28日	1,230.21
1998年9月25日	1,221.58
1998年9月24日	1,199.06
1998年9月23日	1,229.86
1998年9月22日	1,222.63
1998年9月21日	1,222.38
1998年9月18日	1,207.00
1998年9月17日	1,233.70
1998年9月16日	1,252.14
1998年9月15日	1,230.13
1998年9月14日	1,239.61
1998年9月11日	1,218.01
1998年9月10日	1,213.67
1998年9月9日	1,190.68
1998年9月8日	1,167.60
1998年9月7日	1,178.38
1998年9月4日	1,163.53
1998年9月3日	1,147.20
1998年9月2日	1,136.89
1998年9月1日	1,143.12
1998年8月31日	1,150.22
1998年8月28日	1,129.72
1998年8月27日	1,145.22
1998年8月26日	1,160.29
1998年8月25日	1,179.07
1998年8月24日	1,178.55
1998年8月21日	1,177.62
1998年8月20日	1,149.91
1998年8月19日	1,126.08
1998年8月18日	1,071.30
1998年8月17日	1,070.41
1998年8月14日	1,168.03
1998年8月13日	1,204.18
1998年8月12日	1,190.55
1998年8月11日	1,207.67
1998年8月10日	1,234.58
1998年8月7日	1,271.07
1998年8月6日	1,294.16
1998年8月5日	1,307.44
